year,scenario,region,elev_low,elev_high,value
1996,historical,AMU_DARYA,2000.0,3000.0,1.7904153091114667
1997,historical,AMU_DARYA,2000.0,3000.0,2.1868851032765066
1998,historical,AMU_DARYA,2000.0,3000.0,1.5801460127968419
1999,historical,AMU_DARYA,2000.0,3000.0,1.6095496285481146
2000,historical,AMU_DARYA,2000.0,3000.0,1.5635835346112374
2001,historical,AMU_DARYA,2000.0,3000.0,2.6576238158629297
2002,historical,AMU_DARYA,2000.0,3000.0,1.745882990509729
2003,historical,AMU_DARYA,2000.0,3000.0,1.8616102546485218
2004,historical,AMU_DARYA,2000.0,3000.0,1.6330504565154096
2005,historical,AMU_DARYA,2000.0,3000.0,1.6005417099669366
2006,historical,AMU_DARYA,2000.0,3000.0,2.7114614420062773
2007,historical,AMU_DARYA,2000.0,3000.0,1.971744166273028
2008,historical,AMU_DARYA,2000.0,3000.0,1.753201449200883
2009,historical,AMU_DARYA,2000.0,3000.0,1.9169642203804738
2010,historical,AMU_DARYA,2000.0,3000.0,1.974980435436083
2011,historical,AMU_DARYA,2000.0,3000.0,2.1452583587409313
2012,historical,AMU_DARYA,2000.0,3000.0,2.48341828117238
2013,historical,AMU_DARYA,2000.0,3000.0,2.006586619143729
2014,historical,AMU_DARYA,2000.0,3000.0,1.7276962768926896
1981,historical,AMU_DARYA,3000.0,4000.0,1.657700205834343
1982,historical,AMU_DARYA,3000.0,4000.0,2.149891156221159
1983,historical,AMU_DARYA,3000.0,4000.0,1.2480509830364115
1984,historical,AMU_DARYA,3000.0,4000.0,2.0722856394575175
1985,historical,AMU_DARYA,3000.0,4000.0,1.5908300943998905
1986,historical,AMU_DARYA,3000.0,4000.0,1.8214733834906691
1987,historical,AMU_DARYA,3000.0,4000.0,1.5306660799205054
1988,historical,AMU_DARYA,3000.0,4000.0,1.9512399416744548
1989,historical,AMU_DARYA,3000.0,4000.0,1.7893590886507247
1990,historical,AMU_DARYA,3000.0,4000.0,1.4250690538718176
1991,historical,AMU_DARYA,3000.0,4000.0,1.6808468947405784
1992,historical,AMU_DARYA,3000.0,4000.0,1.3432645389167295
1993,historical,AMU_DARYA,3000.0,4000.0,1.5141357796862815
1994,historical,AMU_DARYA,3000.0,4000.0,1.8059525090496105
1995,historical,AMU_DARYA,3000.0,4000.0,1.4830456384413417
1996,historical,AMU_DARYA,3000.0,4000.0,1.5598387199524317
1997,historical,AMU_DARYA,3000.0,4000.0,1.5353670665057857
1998,historical,AMU_DARYA,3000.0,4000.0,1.4560687912555883
1999,historical,AMU_DARYA,3000.0,4000.0,1.3912954503513355
2000,historical,AMU_DARYA,3000.0,4000.0,1.3034660027180842
2001,historical,AMU_DARYA,3000.0,4000.0,2.350637021790048
2002,historical,AMU_DARYA,3000.0,4000.0,1.6565448009085082
2003,historical,AMU_DARYA,3000.0,4000.0,1.629678288026125
2004,historical,AMU_DARYA,3000.0,4000.0,1.4471384736260948
2005,historical,AMU_DARYA,3000.0,4000.0,1.1915227695365218
2006,historical,AMU_DARYA,3000.0,4000.0,2.03514218894173
2007,historical,AMU_DARYA,3000.0,4000.0,1.7810475974164286
2008,historical,AMU_DARYA,3000.0,4000.0,1.5139318851043375
2009,historical,AMU_DARYA,3000.0,4000.0,1.62236075661864
2010,historical,AMU_DARYA,3000.0,4000.0,1.634902590673579
2011,historical,AMU_DARYA,3000.0,4000.0,1.6862561359926183
2012,historical,AMU_DARYA,3000.0,4000.0,2.044200076446111
2013,historical,AMU_DARYA,3000.0,4000.0,1.6946216622897283
2014,historical,AMU_DARYA,3000.0,4000.0,1.4416763361487714
1981,historical,AMU_DARYA,4000.0,5000.0,0.6920059243184596
1982,historical,AMU_DARYA,4000.0,5000.0,1.0316674515122741
1983,historical,AMU_DARYA,4000.0,5000.0,0.5839319788417203
1984,historical,AMU_DARYA,4000.0,5000.0,1.1926462370827238
1985,historical,AMU_DARYA,4000.0,5000.0,0.5474238871558387
1986,historical,AMU_DARYA,4000.0,5000.0,0.7048491143360929
1987,historical,AMU_DARYA,4000.0,5000.0,0.6857503485691036
1988,historical,AMU_DARYA,4000.0,5000.0,0.8999987285613834
1989,historical,AMU_DARYA,4000.0,5000.0,0.6911151444459501
1990,historical,AMU_DARYA,4000.0,5000.0,0.45734790180387813
1991,historical,AMU_DARYA,4000.0,5000.0,0.7889476739454757
1992,historical,AMU_DARYA,4000.0,5000.0,0.4160587999783599
1993,historical,AMU_DARYA,4000.0,5000.0,0.7866595469957951
1994,historical,AMU_DARYA,4000.0,5000.0,0.710314639902347
1995,historical,AMU_DARYA,4000.0,5000.0,0.5841711650617125
1996,historical,AMU_DARYA,4000.0,5000.0,0.7793712600768277
1997,historical,AMU_DARYA,4000.0,5000.0,0.6435087535602898
1998,historical,AMU_DARYA,4000.0,5000.0,0.6739788634205881
1999,historical,AMU_DARYA,4000.0,5000.0,0.5275574610063754
2000,historical,AMU_DARYA,4000.0,5000.0,0.5869849537412766
2001,historical,AMU_DARYA,4000.0,5000.0,1.1913874406618736
2002,historical,AMU_DARYA,4000.0,5000.0,0.839919750440798
2003,historical,AMU_DARYA,4000.0,5000.0,0.7570128251729259
2004,historical,AMU_DARYA,4000.0,5000.0,0.5630481144835784
2005,historical,AMU_DARYA,4000.0,5000.0,0.4475286369184868
2006,historical,AMU_DARYA,4000.0,5000.0,0.8035522582395239
2007,historical,AMU_DARYA,4000.0,5000.0,0.8296426800488256
2008,historical,AMU_DARYA,4000.0,5000.0,0.5326414543093649
2009,historical,AMU_DARYA,4000.0,5000.0,0.7976721768615211
2010,historical,AMU_DARYA,4000.0,5000.0,0.6876929336769296
2011,historical,AMU_DARYA,4000.0,5000.0,0.6237512925539124
2012,historical,AMU_DARYA,4000.0,5000.0,0.9298862522317819
2013,historical,AMU_DARYA,4000.0,5000.0,0.6575439034314362
2014,historical,AMU_DARYA,4000.0,5000.0,0.6532450779872495
1981,historical,AMU_DARYA,5000.0,6000.0,0.5359616438356165
1982,historical,AMU_DARYA,5000.0,6000.0,0.6742575342465752
1983,historical,AMU_DARYA,5000.0,6000.0,0.7834246575342466
1984,historical,AMU_DARYA,5000.0,6000.0,1.140382513661202
1985,historical,AMU_DARYA,5000.0,6000.0,0.3849493150684933
1986,historical,AMU_DARYA,5000.0,6000.0,0.5842753424657535
1987,historical,AMU_DARYA,5000.0,6000.0,0.5605684931506851
1988,historical,AMU_DARYA,5000.0,6000.0,0.758146174863388
1989,historical,AMU_DARYA,5000.0,6000.0,0.5706452054794522
1990,historical,AMU_DARYA,5000.0,6000.0,0.41276712328767146
1991,historical,AMU_DARYA,5000.0,6000.0,0.6062986301369866
1992,historical,AMU_DARYA,5000.0,6000.0,0.2474330601092895
1993,historical,AMU_DARYA,5000.0,6000.0,0.6857054794520548
1994,historical,AMU_DARYA,5000.0,6000.0,0.5939684931506851
1995,historical,AMU_DARYA,5000.0,6000.0,0.5329780821917809
1996,historical,AMU_DARYA,5000.0,6000.0,0.6242704918032786
1997,historical,AMU_DARYA,5000.0,6000.0,0.5067178082191783
1998,historical,AMU_DARYA,5000.0,6000.0,0.6597794520547944
1999,historical,AMU_DARYA,5000.0,6000.0,0.43561780821917817
2000,historical,AMU_DARYA,5000.0,6000.0,0.4851393442622949
2001,historical,AMU_DARYA,5000.0,6000.0,1.145291780821918
2002,historical,AMU_DARYA,5000.0,6000.0,0.7450986301369865
2003,historical,AMU_DARYA,5000.0,6000.0,0.6149945205479451
2004,historical,AMU_DARYA,5000.0,6000.0,0.5350273224043716
2005,historical,AMU_DARYA,5000.0,6000.0,0.3119931506849316
