year,scenario,region,elev_low,elev_high,value
1994,historical,AMU_DARYA,2000.0,3000.0,0.22820831215096268
1995,historical,AMU_DARYA,2000.0,3000.0,0.16649174114046697
1996,historical,AMU_DARYA,2000.0,3000.0,0.17296460969219585
1997,historical,AMU_DARYA,2000.0,3000.0,0.1891847738811702
1998,historical,AMU_DARYA,2000.0,3000.0,0.14686692677047203
1999,historical,AMU_DARYA,2000.0,3000.0,0.15349832391387078
2000,historical,AMU_DARYA,2000.0,3000.0,0.1545538441774564
2001,historical,AMU_DARYA,2000.0,3000.0,0.2065479975648213
2002,historical,AMU_DARYA,2000.0,3000.0,0.14771019184617182
2003,historical,AMU_DARYA,2000.0,3000.0,0.16524037725663535
2004,historical,AMU_DARYA,2000.0,3000.0,0.16645407925660377
2005,historical,AMU_DARYA,2000.0,3000.0,0.2212249410320086
2006,historical,AMU_DARYA,2000.0,3000.0,0.23844964932243734
2007,historical,AMU_DARYA,2000.0,3000.0,0.2061688369857801
2008,historical,AMU_DARYA,2000.0,3000.0,0.16513633670847802
2009,historical,AMU_DARYA,2000.0,3000.0,0.1418028083848445
2010,historical,AMU_DARYA,2000.0,3000.0,0.20044447731467066
2011,historical,AMU_DARYA,2000.0,3000.0,0.18117929372264574
2012,historical,AMU_DARYA,2000.0,3000.0,0.17334185665949528
2013,historical,AMU_DARYA,2000.0,3000.0,0.16721676601654886
2014,historical,AMU_DARYA,2000.0,3000.0,0.19132723424416215
1981,historical,AMU_DARYA,3000.0,4000.0,0.3739086858339865
1982,historical,AMU_DARYA,3000.0,4000.0,0.360918854739967
1983,historical,AMU_DARYA,3000.0,4000.0,0.300120560958405
1984,historical,AMU_DARYA,3000.0,4000.0,0.34291037440714817
1985,historical,AMU_DARYA,3000.0,4000.0,0.3747518186527246
1986,historical,AMU_DARYA,3000.0,4000.0,0.3513662930075226
1987,historical,AMU_DARYA,3000.0,4000.0,0.3453720078235761
1988,historical,AMU_DARYA,3000.0,4000.0,0.3870572658227354
1989,historical,AMU_DARYA,3000.0,4000.0,0.30133761448695867
1990,historical,AMU_DARYA,3000.0,4000.0,0.2613356444727511
1991,historical,AMU_DARYA,3000.0,4000.0,0.30646020738134633
1992,historical,AMU_DARYA,3000.0,4000.0,0.3367662547447598
1993,historical,AMU_DARYA,3000.0,4000.0,0.32899589453547823
1994,historical,AMU_DARYA,3000.0,4000.0,0.33014301309128113
1995,historical,AMU_DARYA,3000.0,4000.0,0.3011764214900073
1996,historical,AMU_DARYA,3000.0,4000.0,0.2937071311563432
1997,historical,AMU_DARYA,3000.0,4000.0,0.3268520075627144
1998,historical,AMU_DARYA,3000.0,4000.0,0.28540929569103557
1999,historical,AMU_DARYA,3000.0,4000.0,0.2671466055490372
2000,historical,AMU_DARYA,3000.0,4000.0,0.28812457212968656
